county,county_fips,state_id,state_name,lat,lng,population
Desha,5041,AR,Arkansas,33.8309,-91.2551,11538
Ramsey,38071,ND,North Dakota,48.2689,-98.7201,11521
Gates,37073,NC,North Carolina,36.4449,-76.7005,11519
Morrow,41049,OR,Oregon,45.419,-119.5844,11425
Martin,21159,KY,Kentucky,37.8016,-82.5132,11421
Montgomery,29139,MO,Missouri,38.9415,-91.4702,11414
Greensville,51081,VA,Virginia,36.6759,-77.5596,11403
Wabash,17185,IL,Illinois,38.4461,-87.8443,11390
Rio Grande,8105,CO,Colorado,37.5825,-106.3832,11300
Cherokee,19035,IA,Iowa,42.7356,-95.6238,11281
Cottonwood,27033,MN,Minnesota,44.0071,-95.1812,11279
Noble,40103,OK,Oklahoma,36.3886,-97.2305,11263
Nantucket,25019,MA,Massachusetts,41.2831,-70.0692,11212
Sussex,51183,VA,Virginia,36.9218,-77.2618,11202
Duval,48131,TX,Texas,27.6814,-98.5089,11194
Pulaski,13235,GA,Georgia,32.2323,-83.476,11185
Jefferson Davis,28065,MS,Mississippi,31.5697,-89.823,11182
Fergus,30027,MT,Montana,47.2636,-109.2245,11167
Clay,37043,NC,North Carolina,35.0572,-83.7502,11150
Bacon,13005,GA,Georgia,31.5537,-82.4527,11140
Madison,22065,LA,Louisiana,32.3644,-91.2427,11137
Louisa,19115,IA,Iowa,41.2185,-91.2596,11125
Pope,27121,MN,Minnesota,45.586,-95.4445,11107
Iron,26071,MI,Michigan,46.2087,-88.5306,11099
Richland,30083,MT,Montana,47.7879,-104.5614,11097
Roosevelt,30085,MT,Montana,48.2945,-105.0164,11091
Valley,16085,ID,Idaho,44.7666,-115.5663,11085
Alleghany,37005,NC,North Carolina,36.4916,-81.127,11085
Washita,40149,OK,Oklahoma,35.2904,-98.9922,11066
Pushmataha,40127,OK,Oklahoma,34.4162,-95.3759,11055
Johnston,40069,OK,Oklahoma,34.3165,-96.6606,11028
Green,21087,KY,Kentucky,37.2641,-85.5531,11000
Sierra,35051,NM,New Mexico,33.1305,-107.1924,10988
Essex,51057,VA,Virginia,37.9435,-76.9516,10960
West Carroll,22123,LA,Louisiana,32.7885,-91.4568,10934
Trousdale,47169,TN,Tennessee,36.3921,-86.1568,10910
Watonwan,27165,MN,Minnesota,43.9784,-94.6141,10903
Owen,21187,KY,Kentucky,38.5197,-84.8281,10847
Box Butte,31013,NE,Nebraska,42.2198,-103.0857,10845
Candler,13043,GA,Georgia,32.4034,-82.0737,10834
Bradley,5011,AR,Arkansas,33.4664,-92.1624,10805
Custer,31041,NE,Nebraska,41.3943,-99.7262,10788
Cumberland,17035,IL,Illinois,39.2733,-88.2402,10787
Mackinac,26097,MI,Michigan,46.0805,-85.0867,10781
Franklin,48159,TX,Texas,33.1755,-95.2184,10767
Lincoln,53043,WA,Washington,47.5762,-118.4187,10732
Switzerland,18155,IN,Indiana,38.8262,-85.0369,10727
Red Willow,31145,NE,Nebraska,40.1758,-100.4769,10725
Pike,5109,AR,Arkansas,34.1635,-93.6564,10714
Hancock,19081,IA,Iowa,43.0819,-93.7343,10709
Guthrie,19077,IA,Iowa,41.6838,-94.5011,10702
Coosa,1037,AL,Alabama,32.9362,-86.2477,10696
Carroll,21041,KY,Kentucky,38.6678,-85.1236,10691
Carbon,30009,MT,Montana,45.2274,-109.0279,10689
Lancaster,51103,VA,Virginia,37.7345,-76.4632,10686
Colfax,31037,NE,Nebraska,41.574,-97.0865,10681
Evans,13109,GA,Georgia,32.1568,-81.8869,10671
Camden,37029,NC,North Carolina,36.3877,-76.2064,10654
Middlesex,51119,VA,Virginia,37.6303,-76.5697,10642
Walsh,38099,ND,North Dakota,48.3695,-97.7213,10642
Monroe,21171,KY,Kentucky,36.7122,-85.7165,10616
Barnes,38003,ND,North Dakota,46.9361,-98.0715,10592
Mitchell,19131,IA,Iowa,43.3564,-92.789,10588
Crawford,18025,IN,Indiana,38.2924,-86.4517,10582
Lake,27075,MN,Minnesota,47.641,-91.4458,10571
Noxubee,28103,MS,Mississippi,33.1101,-88.5697,10566
Oregon,29149,MO,Missouri,36.6867,-91.4034,10561
Wilcox,1131,AL,Alabama,31.9893,-87.3082,10552
Lanier,13173,GA,Georgia,31.0379,-83.0627,10534
Winnebago,19189,IA,Iowa,43.3776,-93.7342,10474
Sabine,48403,TX,Texas,31.3432,-93.8518,10470
Chattahoochee,13053,GA,Georgia,32.347,-84.787,10470
Clay,48077,TX,Texas,33.7855,-98.2085,10444
Chicot,5017,AR,Arkansas,33.267,-91.2937,10433
Alcona,26001,MI,Michigan,44.6854,-83.5937,10396
Mountrail,38061,ND,North Dakota,48.2013,-102.3557,10348
Perry,5105,AR,Arkansas,34.9476,-92.9312,10342
Roberts,46109,SD,South Dakota,45.6296,-96.9461,10310
Todd,46121,SD,South Dakota,43.1934,-100.7185,10308
Butte,46019,SD,South Dakota,44.9058,-103.508,10295
Runnels,48399,TX,Texas,31.8311,-99.9762,10280
Scott,5127,AR,Arkansas,34.8607,-94.0633,10269
Ralls,29173,MO,Missouri,39.5277,-91.522,10258
Nowata,40105,OK,Oklahoma,36.7985,-95.6174,10243
Latimer,40077,OK,Oklahoma,34.876,-95.2504,10239
Dimmit,48127,TX,Texas,28.4226,-99.7567,10232
St. Helena,22091,LA,Louisiana,30.8219,-90.7103,10227
Early,13099,GA,Georgia,31.3228,-84.9037,10218
Clinton,21053,KY,Kentucky,36.7275,-85.1361,10175
Bullock,1011,AL,Alabama,32.1005,-85.7157,10173
Martin,18101,IN,Indiana,38.708,-86.8031,10169
Keokuk,19107,IA,Iowa,41.3365,-92.1786,10163
Iron,29093,MO,Missouri,37.5552,-90.7735,10150
Washington,16087,ID,Idaho,44.4524,-116.7847,10128
Love,40085,OK,Oklahoma,33.9499,-97.2441,10128
Holt,31089,NE,Nebraska,42.4557,-98.7838,10123
Nemaha,20131,KS,Kansas,39.7834,-96.0141,10109
Emery,49015,UT,Utah,38.9967,-110.7007,10099
Franklin,19069,IA,Iowa,42.7325,-93.2625,10091
Leslie,21131,KY,Kentucky,37.0941,-83.3811,10081
Metcalfe,21169,KY,Kentucky,36.9905,-85.6292,10062
Howard,29089,MO,Missouri,39.1425,-92.6963,10022
Montgomery,19137,IA,Iowa,41.0301,-95.1564,10016
Yuma,8125,CO,Colorado,40.0029,-102.4243,10013
Nome,2180,AK,Alaska,64.9111,-164.0273,10009
Marion,48315,TX,Texas,32.798,-94.3571,9987
Carroll,28015,MS,Mississippi,33.4485,-89.9202,9972
Caldwell,22021,LA,Louisiana,32.0924,-92.1166,9959
Montgomery,28097,MS,Mississippi,33.4941,-89.6164,9956
Lowndes,1085,AL,Alabama,32.1547,-86.6501,9936
Ochiltree,48357,TX,Texas,36.2784,-100.8157,9907
Lewis,29111,MO,Missouri,40.0969,-91.7221,9898
Grundy,29079,MO,Missouri,40.1139,-93.5653,9885
Jackson,27063,MN,Minnesota,43.6742,-95.1541,9873
Cumberland,51049,VA,Virginia,37.5121,-78.2449,9869
Sublette,56035,WY,Wyoming,42.7669,-109.9147,9865
Kemper,28069,MS,Mississippi,32.7546,-88.6412,9829
Tunica,28143,MS,Mississippi,34.6507,-90.375,9807
Wilkes,13317,GA,Georgia,33.7819,-82.7432,9797
Yellow Medicine,27173,MN,Minnesota,44.7163,-95.8684,9775
Stevens,27149,MN,Minnesota,45.5861,-96.0003,9770
Ritchie,54085,WV,West Virginia,39.1783,-81.063,9747
Webster,28155,MS,Mississippi,33.6131,-89.2848,9727
Johnson,13167,GA,Georgia,32.7015,-82.6601,9717
Marshall,20117,KS,Kansas,39.7836,-96.5229,9713
Sac,19161,IA,Iowa,42.3863,-95.1054,9711
Grand,49019,UT,Utah,38.982,-109.5699,9698
Linn,20107,KS,Kansas,38.2123,-94.843,9687
Calhoun,19025,IA,Iowa,42.3852,-94.6404,9656
Parmer,48369,TX,Texas,34.53,-102.7845,9639
Catahoula,22025,LA,Louisiana,31.6662,-91.847,9586
Brown,20013,KS,Kansas,39.8265,-95.5642,9575
White Pine,32033,NV,Nevada,39.4422,-114.9017,9570
Stillwater,30095,MT,Montana,45.669,-109.3952,9562
Jasper,17079,IL,Illinois,39.01,-88.1538,9547
Clear Creek,8019,CO,Colorado,39.6891,-105.6444,9533
Rice,20159,KS,Kansas,38.3472,-98.201,9532
McLean,38055,ND,North Dakota,47.6069,-101.3218,9531
Blaine,40011,OK,Oklahoma,35.8752,-98.4334,9521
Humboldt,19091,IA,Iowa,42.7764,-94.2072,9518
McCormick,45065,SC,South Carolina,33.8995,-82.31,9495
Greenlee,4011,AZ,Arizona,33.2152,-109.2402,9465
St. Clair,29185,MO,Missouri,38.0372,-93.776,9455
Beaverhead,30001,MT,Montana,45.1327,-112.8988,9454
Jones,37103,NC,North Carolina,35.0217,-77.3552,9453
Hickory,29085,MO,Missouri,37.9408,-93.3207,9452
Cheyenne,31033,NE,Nebraska,41.2197,-102.995,9428
Wayne,31179,NE,Nebraska,42.2093,-97.1193,9388
Rock,27133,MN,Minnesota,43.6747,-96.2532,9386
Clarke,19039,IA,Iowa,41.029,-93.7852,9383
Irwin,13155,GA,Georgia,31.6023,-83.2764,9379
North Slope,2185,AK,Alaska,69.3122,-153.4811,9375
Stephens,48429,TX,Texas,32.7359,-98.8362,9358
Marshall,27089,MN,Minnesota,48.3581,-96.3685,9353
Swift,27151,MN,Minnesota,45.2827,-95.6815,9329
Pratt,20151,KS,Kansas,37.6477,-98.7396,9324
Charles Mix,46023,SD,South Dakota,43.2079,-98.5879,9324
Emmet,19063,IA,Iowa,43.378,-94.6785,9322
Montmorency,26119,MI,Michigan,45.0276,-84.1272,9270
Brewster,48043,TX,Texas,29.8119,-103.2517,9231
Benewah,16009,ID,Idaho,47.2175,-116.6587,9231
Hamilton,31081,NE,Nebraska,40.873,-98.0229,9219
McLean,21149,KY,Kentucky,37.5292,-87.2636,9202
Howard,19089,IA,Iowa,43.3568,-92.3172,9201
Livingston,21139,KY,Kentucky,37.2096,-88.3537,9172
Pipestone,27117,MN,Minnesota,44.023,-96.2587,9163
Deer Lodge,30023,MT,Montana,46.0608,-113.0678,9153
Ozark,29153,MO,Missouri,36.6493,-92.4447,9138
Perry,1105,AL,Alabama,32.6384,-87.2944,9104
Alger,26003,MI,Michigan,46.4086,-86.604,9098
Montgomery,13209,GA,Georgia,32.1734,-82.5348,9069
Rosebud,30087,MT,Montana,46.2297,-106.7307,9065
Caldwell,29025,MO,Missouri,39.6557,-93.9827,9052
Phelps,31137,NE,Nebraska,40.5111,-99.4146,9050
Claiborne,28021,MS,Mississippi,31.9737,-90.9118,9042
Forest,55041,WI,Wisconsin,45.6673,-88.7704,9003
Davis,19051,IA,Iowa,40.7477,-92.4097,8977
Montgomery,5097,AR,Arkansas,34.5389,-93.6595,8964
Lee,5077,AR,Arkansas,34.7805,-90.7808,8963
Somervell,48425,TX,Texas,32.2222,-97.7744,8958
Richmond,51159,VA,Virginia,37.9434,-76.7269,8951
Wilkinson,13319,GA,Georgia,32.8024,-83.1712,8945
Palo Alto,19147,IA,Iowa,43.0821,-94.6781,8941
Crittenden,21055,KY,Kentucky,37.3527,-88.0972,8940
Greene,19073,IA,Iowa,42.0363,-94.3968,8923
Woods,40151,OK,Oklahoma,36.7669,-98.8651,8914
Jack,48237,TX,Texas,33.2335,-98.1725,8888
Cuming,31039,NE,Nebraska,41.9164,-96.7874,8882
Clearwater,27029,MN,Minnesota,47.5776,-95.379,8872
Modoc,6049,CA,California,41.5898,-120.725,8853
Cloud,20029,KS,Kansas,39.4803,-97.6493,8831
Custer,46033,SD,South Dakota,43.6776,-103.4515,8826
Dawson,30021,MT,Montana,47.2664,-104.8995,8824
Kiowa,40075,OK,Oklahoma,34.9164,-98.9809,8816
Maries,29125,MO,Missouri,38.1616,-91.9249,8791
Allendale,45005,SC,South Carolina,32.9881,-81.3582,8789
Jenkins,13165,GA,Georgia,32.7925,-81.9635,8787
Mathews,51115,VA,Virginia,37.4354,-76.3437,8760
Gallatin,21077,KY,Kentucky,38.7569,-84.8593,8760
Archer,48009,TX,Texas,33.6153,-98.6877,8754
Hancock,21091,KY,Kentucky,37.8415,-86.7779,8748
Tyler,54095,WV,West Virginia,39.4653,-80.8848,8736
Clearwater,16035,ID,Idaho,46.6737,-115.6567,8735
Wilkinson,28157,MS,Mississippi,31.1611,-91.3109,8727
Carroll,29033,MO,Missouri,39.427,-93.5052,8723
Wilcox,13315,GA,Georgia,31.9729,-83.4323,8701
Benton,18007,IN,Indiana,40.6063,-87.3109,8695
Dawes,31045,NE,Nebraska,42.7198,-103.1354,8685
Monona,19133,IA,Iowa,42.0517,-95.9599,8675
Terrell,13273,GA,Georgia,31.777,-84.437,8654
Monroe,29137,MO,Missouri,39.4955,-92.0007,8630
Yoakum,48501,TX,Texas,33.173,-102.8278,8612
Wilson,20205,KS,Kansas,37.5592,-95.7434,8600
Clay,54015,WV,West Virginia,38.4625,-81.0751,8599
Lafayette,12067,FL,Florida,29.9855,-83.1811,8576
Platte,56031,WY,Wyoming,42.1332,-104.9659,8572
Sitka,2220,AK,Alaska,57.2401,-135.3152,8569
Lucas,19117,IA,Iowa,41.0294,-93.3277,8556
Madison,30057,MT,Montana,45.3007,-111.9203,8530
Trimble,21223,KY,Kentucky,38.613,-85.3375,8528
Johnson,56019,WY,Wyoming,44.0388,-106.5847,8518
Graham,37075,NC,North Carolina,35.3502,-83.8335,8501
Hancock,13141,GA,Georgia,33.2704,-83.0007,8500
Doddridge,54017,WV,West Virginia,39.2692,-80.707,8499
Cedar,31027,NE,Nebraska,42.5993,-97.2524,8483
Red River,22081,LA,Louisiana,32.0931,-93.3398,8462
Marion,13197,GA,Georgia,32.3535,-84.5246,8450
Hamilton,48193,TX,Texas,31.7048,-98.1107,8434
Harrison,29081,MO,Missouri,40.3547,-93.9921,8427
Knox,31107,NE,Nebraska,42.6368,-97.8919,8400
Pocahontas,54075,WV,West Virginia,38.3318,-80.0078,8382
Mercer,38057,ND,North Dakota,47.3092,-101.8315,8359
Baraga,26013,MI,Michigan,46.6626,-88.3652,8337
Liberty,12077,FL,Florida,30.2414,-84.8829,8333
Turner,46125,SD,South Dakota,43.3109,-97.1487,8325
Atkinson,13003,GA,Georgia,31.2971,-82.8801,8311
Bracken,21023,KY,Kentucky,38.6888,-84.0902,8308
Kusilvak,2158,AK,Alaska,62.155,-163.3826,8298
Daviess,29061,MO,Missouri,39.9608,-93.9855,8294
Webster,54101,WV,West Virginia,38.4947,-80.4219,8289
Oscoda,26135,MI,Michigan,44.6818,-84.1298,8282
Coleman,48083,TX,Texas,31.7732,-99.4536,8281
Benton,28009,MS,Mississippi,34.8173,-89.1885,8275
Quay,35037,NM,New Mexico,35.1043,-103.5498,8265
San Augustine,48405,TX,Texas,31.3942,-94.1682,8260
Mitchell,48335,TX,Texas,32.3062,-100.9212,8256
Nevada,5099,AR,Arkansas,33.664,-93.3072,8249
Murray,27101,MN,Minnesota,44.0221,-95.7633,8247
Lyon,21143,KY,Kentucky,37.0191,-88.0833,8226
Greene,1063,AL,Alabama,32.8531,-87.9522,8221
Warren,18171,IN,Indiana,40.3469,-87.3533,8219
Seminole,13253,GA,Georgia,30.9388,-84.8688,8218
Coffey,20031,KS,Kansas,38.2369,-95.7341,8218
Shannon,29203,MO,Missouri,37.1574,-91.4005,8207
Choctaw,28019,MS,Mississippi,33.3473,-89.2484,8206
Houston,47083,TN,Tennessee,36.286,-87.717,8201
Humphreys,28053,MS,Mississippi,33.1287,-90.5266,8198
Twiggs,13289,GA,Georgia,32.6672,-83.4271,8195
Hamilton,17065,IL,Illinois,38.0815,-88.5391,8151
Prairie,5117,AR,Arkansas,34.8298,-91.5528,8138
Conejos,8021,CO,Colorado,37.2007,-106.1916,8130
Taylor,13269,GA,Georgia,32.5555,-84.2505,8126
San Miguel,8113,CO,Colorado,38.0037,-108.4057,8110
Cleveland,5025,AR,Arkansas,33.8984,-92.1851,8063
Keith,31101,NE,Nebraska,41.1988,-101.6614,8048
Schoolcraft,26153,MI,Michigan,46.1966,-86.1995,8031
Clay,20027,KS,Kansas,39.3497,-97.1652,8030
Perry,47135,TN,Tennessee,35.6426,-87.8589,8020
Franklin,51620,VA,Virginia,36.6831,-76.9386,8015
Traill,38097,ND,North Dakota,47.4542,-97.1616,7999
Butler,31023,NE,Nebraska,41.2261,-97.1318,7997
Gilmer,54021,WV,West Virginia,38.9241,-80.8571,7970
McCulloch,48307,TX,Texas,31.1989,-99.3475,7970
Washakie,56043,WY,Wyoming,43.905,-107.6829,7933
Lincoln,13181,GA,Georgia,33.7936,-82.4512,7929
Lemhi,16059,ID,Idaho,44.9433,-113.9332,7929
Turner,13287,GA,Georgia,31.7164,-83.6241,7920
Ballard,21007,KY,Kentucky,37.0585,-88.9994,7914
Richardson,31147,NE,Nebraska,40.125,-95.7176,7913
Decatur,19053,IA,Iowa,40.7377,-93.7863,7908
Searcy,5129,AR,Arkansas,35.9109,-92.6995,7898
Wheeler,13309,GA,Georgia,32.117,-82.7246,7897
Lake,41037,OR,Oregon,42.7935,-120.3874,7896
Anderson,20003,KS,Kansas,38.2142,-95.2933,7877
Lake,8065,CO,Colorado,39.2025,-106.3448,7845
Merrick,31121,NE,Nebraska,41.169,-98.038,7826
Winkler,48495,TX,Texas,31.85,-103.0482,7822
Monroe,19135,IA,Iowa,41.0298,-92.869,7761
Newton,5101,AR,Arkansas,35.92,-93.2178,7753
Thomas,20193,KS,Kansas,39.3509,-101.0555,7748
Franklin,28037,MS,Mississippi,31.4772,-90.8979,7716
Northwest Arctic,2188,AK,Alaska,67.053,-159.721,7709
Kane,49025,UT,Utah,37.2851,-111.8877,7658
Major,40093,OK,Oklahoma,36.3116,-98.536,7654
Ferry,53019,WA,Washington,48.4703,-118.5166,7643
Clay,47027,TN,Tennessee,36.5511,-85.5439,7640
Power,16077,ID,Idaho,42.6937,-112.8407,7635
Boise,16015,ID,Idaho,43.9891,-115.7303,7625
Doniphan,20043,KS,Kansas,39.7881,-95.1468,7616
Goliad,48175,TX,Texas,28.6571,-97.4265,7578
Dade,29057,MO,Missouri,37.432,-93.8503,7571
Castro,48069,TX,Texas,34.5299,-102.2617,7561
La Salle,48283,TX,Texas,28.3451,-99.0997,7551
Crook,56011,WY,Wyoming,44.5886,-104.5699,7502
Elliott,21063,KY,Kentucky,38.1179,-83.0976,7461
Pleasants,54073,WV,West Virginia,39.3709,-81.1606,7457
Chariton,29041,MO,Missouri,39.5151,-92.9626,7449
Valley,30105,MT,Montana,48.3653,-106.6674,7424
Worth,19195,IA,Iowa,43.3774,-93.2608,7422
Swisher,48437,TX,Texas,34.5304,-101.735,7403
Rappahannock,51157,VA,Virginia,38.6848,-78.1592,7360
Tillman,40141,OK,Oklahoma,34.3728,-98.9242,7347
Grant,20067,KS,Kansas,37.5623,-101.308,7324
Harney,41025,OR,Oregon,43.0641,-118.9679,7310
Hutchinson,46067,SD,South Dakota,43.3349,-97.7544,7308
Lake,47095,TN,Tennessee,36.3352,-89.4935,7273
Dallam,48111,TX,Texas,36.2779,-102.6023,7272
Pepin,55091,WI,Wisconsin,44.5829,-92.0015,7261
Kit Carson,8063,CO,Colorado,39.3055,-102.6029,7246
Childress,48075,TX,Texas,34.5292,-100.2076,7219
Thurston,31173,NE,Nebraska,42.1582,-96.544,7218
Lexington,51678,VA,Virginia,37.7825,-79.4441,7205
Forest,42053,PA,Pennsylvania,41.513,-79.2361,7190
Nicholas,21181,KY,Kentucky,38.3356,-84.0153,7189
Wolfe,21237,KY,Kentucky,37.7393,-83.4932,7188
Calhoun,54013,WV,West Virginia,38.8445,-81.1176,7185
Grant,41023,OR,Oregon,44.4915,-119.0073,7174
Kingman,20095,KS,Kansas,37.5589,-98.1363,7173
Union,18161,IN,Indiana,39.6256,-84.9251,7140
Pierce,31139,NE,Nebraska,42.2644,-97.6013,7132
Jefferson,28063,MS,Mississippi,31.7342,-91.0373,7129
Grant,46051,SD,South Dakota,45.1719,-96.7677,7125
Dallas,5039,AR,Arkansas,33.9699,-92.6544,7114
Van Buren,19177,IA,Iowa,40.7532,-91.95,7104
Jefferson,31095,NE,Nebraska,40.1757,-97.1427,7102
Brooks,48047,TX,Texas,27.0316,-98.2187,7100
Lee,21129,KY,Kentucky,37.5948,-83.7162,7088
Grand Isle,50013,VT,Vermont,44.7968,-73.2949,7075
Wallowa,41063,OR,Oregon,45.5799,-117.1811,7065
Adair,19001,IA,Iowa,41.3307,-94.4709,7048
Quitman,28119,MS,Mississippi,34.2514,-90.2891,7038
Caribou,16029,ID,Idaho,42.7705,-111.5623,7028
Refugio,48391,TX,Texas,28.3253,-97.1656,7015
King and Queen,51097,VA,Virginia,37.7186,-76.8953,7011
Nemaha,31127,NE,Nebraska,40.3877,-95.8498,6978
Pendleton,54071,WV,West Virginia,38.6807,-79.3509,6968
Charles City,51036,VA,Virginia,37.3567,-77.0622,6965
Cameron,22023,LA,Louisiana,29.8754,-93.1937,6963
East Carroll,22035,LA,Louisiana,32.7325,-91.235,6947
Tucker,54093,WV,West Virginia,39.1136,-79.565,6943
Weston,56045,WY,Wyoming,43.8405,-104.5678,6942
Bailey,48017,TX,Texas,34.0685,-102.8299,6916
Bon Homme,46009,SD,South Dakota,42.9885,-97.8846,6914
Southeast Fairbanks,2240,AK,Alaska,63.8762,-143.213,6911
Schuyler,17169,IL,Illinois,40.158,-90.6151,6897
Russell,20167,KS,Kansas,38.9148,-98.7624,6896
Fremont,19071,IA,Iowa,40.7456,-95.6047,6895
Randolph,13243,GA,Georgia,31.7626,-84.7542,6888
Monroe,5095,AR,Arkansas,34.6778,-91.2039,6879
